efo.type,efo.value,efo.id
typed-literal,Alpha-N-acetylgalactosaminidase deficiency type 1,http://www.orpha.net/ORDO/Orphanet_79279
typed-literal,Alpha-N-acetylgalactosaminidase deficiency type 2,http://www.orpha.net/ORDO/Orphanet_79280
typed-literal,Alpha-N-acetylgalactosaminidase deficiency type 3,http://www.orpha.net/ORDO/Orphanet_79281
typed-literal,Hemolytic anemia due to glutathione reductase deficiency,http://www.orpha.net/ORDO/Orphanet_90030
typed-literal,DOORS syndrome,http://www.orpha.net/ORDO/Orphanet_79500
typed-literal,Waardenburg syndrome type 1,http://www.orpha.net/ORDO/Orphanet_894
typed-literal,Waardenburg syndrome type 2,http://www.orpha.net/ORDO/Orphanet_895
typed-literal,Waardenburg syndrome type 3,http://www.orpha.net/ORDO/Orphanet_896
typed-literal,Nodulosis-arthropathy-osteolysis syndrome,http://www.orpha.net/ORDO/Orphanet_85196
typed-literal,Oculocutaneous albinism type 2,http://www.orpha.net/ORDO/Orphanet_79432
typed-literal,Oculocutaneous albinism type 3,http://www.orpha.net/ORDO/Orphanet_79433
typed-literal,Oculocutaneous albinism type 4,http://www.orpha.net/ORDO/Orphanet_79435
typed-literal,GM1 gangliosidosis type 2,http://www.orpha.net/ORDO/Orphanet_79256
typed-literal,GM1 gangliosidosis type 3,http://www.orpha.net/ORDO/Orphanet_79257
typed-literal,Griscelli disease type 3,http://www.orpha.net/ORDO/Orphanet_79478
typed-literal,"HSD10 disease, atypical type",http://www.orpha.net/ORDO/Orphanet_85295
typed-literal,Hypotonia - failure to thrive - microcephaly,http://www.orpha.net/ORDO/Orphanet_79507
typed-literal,Sanfilippo syndrome type B,http://www.orpha.net/ORDO/Orphanet_79270
typed-literal,Benign recurrent intrahepatic cholestasis type 2,http://www.orpha.net/ORDO/Orphanet_99961
typed-literal,Pseudohypoparathyroidism type 1A,http://www.orpha.net/ORDO/Orphanet_79443
typed-literal,"Chondrodysplasia punctata, tibial-metacarpal type",http://www.orpha.net/ORDO/Orphanet_79346
typed-literal,Amish nemaline myopathy,http://www.orpha.net/ORDO/Orphanet_98902
typed-literal,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,http://www.orpha.net/ORDO/Orphanet_98754
typed-literal,Beckwith-Wiedemann syndrome due to 11p15 microduplication,http://www.orpha.net/ORDO/Orphanet_96076
typed-literal,Beckwith-Wiedemann syndrome due to paternal uniparental disomy of chromosome 11,http://www.orpha.net/ORDO/Orphanet_96193
typed-literal,Hepatoerythropoietic porphyria,http://www.orpha.net/ORDO/Orphanet_95159
typed-literal,Alobar holoprosencephaly,http://www.orpha.net/ORDO/Orphanet_93925
typed-literal,Midline interhemispheric variant of holoprosencephaly,http://www.orpha.net/ORDO/Orphanet_93926
typed-literal,Familial papillary thyroid carcinoma with renal papillary neoplasia,http://www.orpha.net/ORDO/Orphanet_97290
typed-literal,Juvenile glaucoma,http://www.orpha.net/ORDO/Orphanet_98977
typed-literal,Niemann-Pick disease type E,http://www.orpha.net/ORDO/Orphanet_99022
typed-literal,Acroosteolysis dominant type,http://www.orpha.net/ORDO/Orphanet_955
typed-literal,Autosomal recessive cutis laxa type 1,http://www.orpha.net/ORDO/Orphanet_90349
typed-literal,Crouzon syndrome - acanthosis nigricans,http://www.orpha.net/ORDO/Orphanet_93262
typed-literal,Cardiomyopathy - hypotonia - lactic acidosis,http://www.orpha.net/ORDO/Orphanet_91130
typed-literal,Spinocerebellar ataxia type 2,http://www.orpha.net/ORDO/Orphanet_98756
typed-literal,Angelman syndrome due to maternal 15q11q13 deletion,http://www.orpha.net/ORDO/Orphanet_98794
typed-literal,Angelman syndrome due to paternal uniparental disomy of chromosome 15,http://www.orpha.net/ORDO/Orphanet_98795
typed-literal,Cystinuria type A,http://www.orpha.net/ORDO/Orphanet_93612
typed-literal,Cystinuria type B,http://www.orpha.net/ORDO/Orphanet_93613
typed-literal,Autosomal dominant cutis laxa,http://www.orpha.net/ORDO/Orphanet_90348
typed-literal,"Short rib-polydactyly syndrome, Beemer-Langer type",http://www.orpha.net/ORDO/Orphanet_93268
typed-literal,Autosomal recessive Emery-Dreifuss muscular dystrophy,http://www.orpha.net/ORDO/Orphanet_98855
typed-literal,Dent disease type 1,http://www.orpha.net/ORDO/Orphanet_93622
typed-literal,Dent disease type 2,http://www.orpha.net/ORDO/Orphanet_93623
typed-literal,Hypotrichosis simplex of the scalp,http://www.orpha.net/ORDO/Orphanet_90368
typed-literal,Ichthyosis-hypotrichosis syndrome,http://www.orpha.net/ORDO/Orphanet_91132
typed-literal,Brittle cornea syndrome,http://www.orpha.net/ORDO/Orphanet_90354
typed-literal,Renal cysts and diabetes syndrome,http://www.orpha.net/ORDO/Orphanet_93111
typed-literal,Aase-Smith syndrome,http://www.orpha.net/ORDO/Orphanet_916
typed-literal,"48,XXXY syndrome",http://www.orpha.net/ORDO/Orphanet_96263
typed-literal,"49,XXXXY syndrome",http://www.orpha.net/ORDO/Orphanet_96264
typed-literal,Macular corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98969
typed-literal,Cytomegalic congenital adrenal hypoplasia,http://www.orpha.net/ORDO/Orphanet_95702
typed-literal,Interventricular septum aneurysm,http://www.orpha.net/ORDO/Orphanet_99092
typed-literal,Laubry-Pezzi syndrome,http://www.orpha.net/ORDO/Orphanet_99094
typed-literal,Gerbode defect,http://www.orpha.net/ORDO/Orphanet_99095
typed-literal,Multiple ventricular septal defects,http://www.orpha.net/ORDO/Orphanet_99096
typed-literal,Single ventricular septal defect,http://www.orpha.net/ORDO/Orphanet_99097
typed-literal,Thanatophoric dysplasia type 2,http://www.orpha.net/ORDO/Orphanet_93274
typed-literal,Congenital muscular dystrophy type 1B,http://www.orpha.net/ORDO/Orphanet_98893
typed-literal,CINCA syndrome with NLRP3 mutations,http://www.orpha.net/ORDO/Orphanet_93365
typed-literal,CINCA syndrome without NLRP3 mutations,http://www.orpha.net/ORDO/Orphanet_93367
typed-literal,17q11 microdeletion syndrome,http://www.orpha.net/ORDO/Orphanet_97685
typed-literal,Charcot-Marie-Tooth disease type 1E,http://www.orpha.net/ORDO/Orphanet_90658
typed-literal,Charcot-Marie-Tooth disease type 2B1,http://www.orpha.net/ORDO/Orphanet_98856
typed-literal,Silver-Russell syndrome due to maternal uniparental disomy of chromosome 7,http://www.orpha.net/ORDO/Orphanet_96182
typed-literal,Lissencephaly due to LIS1 mutation,http://www.orpha.net/ORDO/Orphanet_95232
typed-literal,Postsynaptic congenital myasthenic syndromes,http://www.orpha.net/ORDO/Orphanet_98913
typed-literal,Presynaptic congenital myasthenic syndromes,http://www.orpha.net/ORDO/Orphanet_98914
typed-literal,Jervell and Lange-Nielsen syndrome,http://www.orpha.net/ORDO/Orphanet_90647
typed-literal,Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis,http://www.orpha.net/ORDO/Orphanet_93213
typed-literal,Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation,http://www.orpha.net/ORDO/Orphanet_93214
typed-literal,Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes,http://www.orpha.net/ORDO/Orphanet_93216
typed-literal,Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis,http://www.orpha.net/ORDO/Orphanet_93217
typed-literal,Late-onset nephronophthisis,http://www.orpha.net/ORDO/Orphanet_93589
typed-literal,Infantile nephronophthisis,http://www.orpha.net/ORDO/Orphanet_93591
typed-literal,Juvenile nephronophthisis,http://www.orpha.net/ORDO/Orphanet_93592
typed-literal,Glycogen storage disease due to phosphoglycerate mutase deficiency,http://www.orpha.net/ORDO/Orphanet_97234
typed-literal,Syndactyly type 3,http://www.orpha.net/ORDO/Orphanet_93404
typed-literal,Syndactyly type 4,http://www.orpha.net/ORDO/Orphanet_93405
typed-literal,Syndactyly type 5,http://www.orpha.net/ORDO/Orphanet_93406
typed-literal,Nephrogenic syndrome of inappropriate antidiuresis,http://www.orpha.net/ORDO/Orphanet_93606
typed-literal,Hereditary renal hypouricemia,http://www.orpha.net/ORDO/Orphanet_94088
typed-literal,Hypothyroidism due to TSH receptor mutations,http://www.orpha.net/ORDO/Orphanet_90673
typed-literal,Isolated thyroid-stimulating hormone deficiency,http://www.orpha.net/ORDO/Orphanet_90674
typed-literal,Pituitary stalk interruption syndrome,http://www.orpha.net/ORDO/Orphanet_95496
typed-literal,Panhypopituitarism,http://www.orpha.net/ORDO/Orphanet_90695
typed-literal,Congenital tracheomalacia,http://www.orpha.net/ORDO/Orphanet_95430
typed-literal,Acrodysostosis,http://www.orpha.net/ORDO/Orphanet_950
typed-literal,Hereditary combined deficiency of vitamin K-dependent clotting factors,http://www.orpha.net/ORDO/Orphanet_98434
typed-literal,Paroxysmal exertion-induced dyskinesia,http://www.orpha.net/ORDO/Orphanet_98811
typed-literal,Mitochondrial non-syndromic sensorineural deafness,http://www.orpha.net/ORDO/Orphanet_90641
typed-literal,Osteopenia - myopia - hearing loss - intellectual disability - facial dysmorphism,http://www.orpha.net/ORDO/Orphanet_91133
typed-literal,Macular coloboma - cleft palate - hallux valgus,http://www.orpha.net/ORDO/Orphanet_91494
typed-literal,12q14 microdeletion syndrome,http://www.orpha.net/ORDO/Orphanet_94063
typed-literal,Severe intellectual disability - epilepsy - anal anomalies - distal phalangeal hypoplasia,http://www.orpha.net/ORDO/Orphanet_94066
typed-literal,Spondylocostal dysostosis - anal and genitourinary malformations,http://www.orpha.net/ORDO/Orphanet_94095
typed-literal,Bohring-Opitz syndrome,http://www.orpha.net/ORDO/Orphanet_97297
typed-literal,"Autosomal dominant optic atrophy, classic type",http://www.orpha.net/ORDO/Orphanet_98673
typed-literal,Alpha-thalassemia - intellectual disability syndrome linked to chromosome 16,http://www.orpha.net/ORDO/Orphanet_98791
typed-literal,Coloboma of macula,http://www.orpha.net/ORDO/Orphanet_98945
typed-literal,Agnathia - holoprosencephaly - situs inversus,http://www.orpha.net/ORDO/Orphanet_990
typed-literal,Spinal muscular atrophy with respiratory distress type 1,http://www.orpha.net/ORDO/Orphanet_98920
typed-literal,Adult-onset foveomacular vitelliform dystrophy,http://www.orpha.net/ORDO/Orphanet_99000
typed-literal,Butterfly-shaped pigment dystrophy,http://www.orpha.net/ORDO/Orphanet_99001
typed-literal,Ataxia with vitamin E deficiency,http://www.orpha.net/ORDO/Orphanet_96
typed-literal,X-linked spondyloepimetaphyseal dysplasia,http://www.orpha.net/ORDO/Orphanet_93349
typed-literal,Autosomal dominant brachyolmia,http://www.orpha.net/ORDO/Orphanet_93304
typed-literal,Autosomal dominant Kenny-Caffey syndrome,http://www.orpha.net/ORDO/Orphanet_93325
typed-literal,Autosomal dominant omodysplasia,http://www.orpha.net/ORDO/Orphanet_93328
typed-literal,Autosomal dominant distal renal tubular acidosis,http://www.orpha.net/ORDO/Orphanet_93608
typed-literal,ADULT syndrome,http://www.orpha.net/ORDO/Orphanet_978
typed-literal,Achalasia - microcephaly,http://www.orpha.net/ORDO/Orphanet_929
typed-literal,Autosomal recessive Kenny-Caffey syndrome,http://www.orpha.net/ORDO/Orphanet_93324
typed-literal,Autosomal recessive omodysplasia,http://www.orpha.net/ORDO/Orphanet_93329
typed-literal,Autosomal recessive proximal renal tubular acidosis,http://www.orpha.net/ORDO/Orphanet_93607
typed-literal,Adenine phosphoribosyltransferase deficiency,http://www.orpha.net/ORDO/Orphanet_976
typed-literal,Cerebrotendinous xanthomatosis,http://www.orpha.net/ORDO/Orphanet_909
typed-literal,Oromandibular dystonia,http://www.orpha.net/ORDO/Orphanet_93958
typed-literal,Scheie syndrome,http://www.orpha.net/ORDO/Orphanet_93474
typed-literal,Hurler-Scheie syndrome,http://www.orpha.net/ORDO/Orphanet_93476
typed-literal,Congenital ptosis,http://www.orpha.net/ORDO/Orphanet_91411
typed-literal,15q24 microdeletion syndrome,http://www.orpha.net/ORDO/Orphanet_94065
typed-literal,16p13.3 microduplication syndrome,http://www.orpha.net/ORDO/Orphanet_96078
typed-literal,Meesmann corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98954
typed-literal,Lisch epithelial corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98955
typed-literal,Microcystic corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98956
typed-literal,Gelatinous drop-like corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98957
typed-literal,Subepithelial mucinous corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98959
typed-literal,Thiel-Behnke corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98960
typed-literal,Reis-Bücklers corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98961
typed-literal,Granular corneal dystrophy type I,http://www.orpha.net/ORDO/Orphanet_98962
typed-literal,Granular corneal dystrophy type II,http://www.orpha.net/ORDO/Orphanet_98963
typed-literal,Lattice corneal dystrophy type I,http://www.orpha.net/ORDO/Orphanet_98964
typed-literal,"Spondyloepimetaphyseal dysplasia, Pakistani type",http://www.orpha.net/ORDO/Orphanet_93282
typed-literal,"Spondyloepimetaphyseal dysplasia congenita, Strudwick type",http://www.orpha.net/ORDO/Orphanet_93346
typed-literal,Anauxetic dysplasia,http://www.orpha.net/ORDO/Orphanet_93347
typed-literal,"Spondyloepimetaphyseal dysplasia, Irapa type",http://www.orpha.net/ORDO/Orphanet_93351
typed-literal,"Spondyloepimetaphyseal dysplasia, Shohat type",http://www.orpha.net/ORDO/Orphanet_93352
typed-literal,"Spondyloepimetaphyseal dysplasia, Missouri type",http://www.orpha.net/ORDO/Orphanet_93356
typed-literal,SPONASTRIME dysplasia,http://www.orpha.net/ORDO/Orphanet_93357
typed-literal,Fingerprint body myopathy,http://www.orpha.net/ORDO/Orphanet_97232
typed-literal,Reducing body myopathy,http://www.orpha.net/ORDO/Orphanet_97239
typed-literal,Early-onset X-linked optic atrophy,http://www.orpha.net/ORDO/Orphanet_98890
typed-literal,Autosomal recessive spastic paraplegia type 7,http://www.orpha.net/ORDO/Orphanet_99013
typed-literal,Spastic paraplegia type 2,http://www.orpha.net/ORDO/Orphanet_99015
typed-literal,Familial congenital palsy of trochlear nerve,http://www.orpha.net/ORDO/Orphanet_91498
typed-literal,Congenital trochlear nerve palsy,http://www.orpha.net/ORDO/Orphanet_98686
typed-literal,Hypertrichosis-acromegaloid facial appearance syndrome,http://www.orpha.net/ORDO/Orphanet_966
typed-literal,Persistent hyperplastic primary vitreous,http://www.orpha.net/ORDO/Orphanet_91495
typed-literal,Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency,http://www.orpha.net/ORDO/Orphanet_90791
typed-literal,Familial thyroid dyshormonogenesis,http://www.orpha.net/ORDO/Orphanet_95716
typed-literal,Angioma serpiginosum,http://www.orpha.net/ORDO/Orphanet_95429
typed-literal,Ligneous conjunctivitis,http://www.orpha.net/ORDO/Orphanet_97231
typed-literal,Autosomal dominant nocturnal frontal lobe epilepsy,http://www.orpha.net/ORDO/Orphanet_98784
typed-literal,Atypical hemolytic-uremic syndrome with H factor anomaly,http://www.orpha.net/ORDO/Orphanet_93579
typed-literal,Atypical hemolytic-uremic syndrome with anti-factor H antibodies,http://www.orpha.net/ORDO/Orphanet_93581
typed-literal,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,http://www.orpha.net/ORDO/Orphanet_90795
typed-literal,X-linked Charcot-Marie-Tooth disease type 5,http://www.orpha.net/ORDO/Orphanet_99014
typed-literal,Schnyder corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98967
typed-literal,Fleck corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98970
typed-literal,Posterior amorphous corneal dystrophy,http://www.orpha.net/ORDO/Orphanet_98971
typed-literal,Central cloudy dystrophy of Francois,http://www.orpha.net/ORDO/Orphanet_98972
typed-literal,Spinocerebellar ataxia type 8,http://www.orpha.net/ORDO/Orphanet_98760
typed-literal,Spinocerebellar ataxia type 12,http://www.orpha.net/ORDO/Orphanet_98762
typed-literal,Spinocerebellar ataxia type 14,http://www.orpha.net/ORDO/Orphanet_98763
typed-literal,Spinocerebellar ataxia type 27,http://www.orpha.net/ORDO/Orphanet_98764
typed-literal,Spinocerebellar ataxia type 4,http://www.orpha.net/ORDO/Orphanet_98765
typed-literal,Spinocerebellar ataxia type 13,http://www.orpha.net/ORDO/Orphanet_98768
typed-literal,Spinocerebellar ataxia type 15/16,http://www.orpha.net/ORDO/Orphanet_98769
typed-literal,Spinocerebellar ataxia type 18,http://www.orpha.net/ORDO/Orphanet_98771
typed-literal,Spinocerebellar ataxia type 19/22,http://www.orpha.net/ORDO/Orphanet_98772
typed-literal,Spinocerebellar ataxia type 21,http://www.orpha.net/ORDO/Orphanet_98773
typed-literal,Pulverulent cataract,http://www.orpha.net/ORDO/Orphanet_98984
typed-literal,Total congenital cataract,http://www.orpha.net/ORDO/Orphanet_98994
typed-literal,Coloboma of choroid and retina,http://www.orpha.net/ORDO/Orphanet_98942
typed-literal,Coloboma of iris,http://www.orpha.net/ORDO/Orphanet_98944
typed-literal,Coloboma of eye lens,http://www.orpha.net/ORDO/Orphanet_98943
typed-literal,Coloboma of eyelid,http://www.orpha.net/ORDO/Orphanet_98946
typed-literal,Coloboma of optic papilla,http://www.orpha.net/ORDO/Orphanet_98947
typed-literal,Genochondromatosis type 2,http://www.orpha.net/ORDO/Orphanet_93398
typed-literal,Neurogenic palpebral tumor,http://www.orpha.net/ORDO/Orphanet_98593
typed-literal,Thyroid hemiagenesis,http://www.orpha.net/ORDO/Orphanet_95719
typed-literal,Thyroid hypoplasia,http://www.orpha.net/ORDO/Orphanet_95720
typed-literal,Absent tibia - polydactyly,http://www.orpha.net/ORDO/Orphanet_988
typed-literal,Atypical hemolytic-uremic syndrome with C3 anomaly,http://www.orpha.net/ORDO/Orphanet_93575
typed-literal,Atypical hemolytic-uremic syndrome with MCP/CD46 anomaly,http://www.orpha.net/ORDO/Orphanet_93576
typed-literal,Atypical hemolytic-uremic syndrome with B factor anomaly,http://www.orpha.net/ORDO/Orphanet_93578
typed-literal,Atypical hemolytic-uremic syndrome with I factor anomaly,http://www.orpha.net/ORDO/Orphanet_93580
